id,ip,systemname,pingStatus,snmpStatus,devicetype,location,firstDiscovery,lastDiscovery,operatingsystem,physicalAddr,vendor,profile_name,acronym,request_id,dept,deviceloc,state,logtime,serial_no,locationText,sourceOfPower,dashboardcat,enable,mfm
2199,10.131.95.42,,UNREACHABLE,DISABLED,GP_UPS,1043,2024-10-04 14:24:54,,,,UNILINE,UPSProfile,,,,,DOWN,2024-10-04 14:24:54,,Cluster : C; District : Uttar Bastar Kanker;  Block : Pakhanjur; GP : MAYAPUR,,GP_UPS,1,0
2200,10.128.95.35,,UNREACHABLE,DISABLED,GP_ROUTER,1044,2024-10-04 14:25:27,,,,CISCO,GPRouterProfile,,,,,DOWN,2024-10-04 14:25:27,,Cluster : C; District : Uttar Bastar Kanker;  Block : Narharpur; GP : JAMGOAN,,GP_ROUTER,1,0
2201,10.131.93.206,,UNREACHABLE,DISABLED,GP_UPS,1044,2024-10-04 14:25:48,,,,UNILINE,UPSProfile,,,,,DOWN,2024-10-04 14:25:48,,Cluster : C; District : Uttar Bastar Kanker;  Block : Narharpur; GP : JAMGOAN,,GP_UPS,1,0
2202,10.128.96.52,,UNREACHABLE,DISABLED,GP_ROUTER,1045,2024-10-04 14:27:54,,,,CISCO,GPRouterProfile,,,,,DOWN,2024-10-04 14:27:54,,Cluster : C; District : Uttar Bastar Kanker;  Block : Pakhanjur; GP : MANDAGHAV,,GP_ROUTER,1,0
2203,10.131.95.30,,UNREACHABLE,DISABLED,GP_UPS,1045,2024-10-04 14:28:28,,,,UNILINE,UPSProfile,,,,,DOWN,2024-10-04 14:28:28,,Cluster : C; District : Uttar Bastar Kanker;  Block : Pakhanjur; GP : MANDAGHAV,,GP_UPS,1,0
2204,10.128.95.7,,UNREACHABLE,DISABLED,GP_ROUTER,1046,2024-10-04 14:29:20,,,,CISCO,GPRouterProfile,,,,,DOWN,2024-10-04 14:29:20,,Cluster : C; District : Uttar Bastar Kanker;  Block : Narharpur; GP : BANGABARI,,GP_ROUTER,1,0
2205,10.131.93.94,,UNREACHABLE,DISABLED,GP_UPS,1046,2024-10-04 14:29:51,,,,UNILINE,UPSProfile,,,,,DOWN,2024-10-04 14:29:51,,Cluster : C; District : Uttar Bastar Kanker;  Block : Narharpur; GP : BANGABARI,,GP_UPS,1,0
2206,10.128.95.47,,UNREACHABLE,DISABLED,GP_ROUTER,1047,2024-10-04 14:29:52,,,,CISCO,GPRouterProfile,,,,,DOWN,2024-10-04 14:29:52,,Cluster : C; District : Uttar Bastar Kanker;  Block : Narharpur; GP : MANDARADARAHA,,GP_ROUTER,1,0
2207,10.131.93.254,,UNREACHABLE,DISABLED,GP_UPS,1047,2024-10-04 14:30:23,,,,UNILINE,UPSProfile,,,,,DOWN,2024-10-04 14:30:23,,Cluster : C; District : Uttar Bastar Kanker;  Block : Narharpur; GP : MANDARADARAHA,,GP_UPS,1,0
2208,10.128.95.41,,UNREACHABLE,DISABLED,GP_ROUTER,1048,2024-10-04 14:33:51,,,,CISCO,GPRouterProfile,,,,,DOWN,2024-10-04 14:33:51,,Cluster : C; District : Uttar Bastar Kanker;  Block : Narharpur; GP : KURALTHEMALI,,GP_ROUTER,1,0
2209,10.131.93.230,,UNREACHABLE,DISABLED,GP_UPS,1048,2024-10-04 14:34:11,,,,UNILINE,UPSProfile,,,,,DOWN,2024-10-04 14:34:11,,Cluster : C; District : Uttar Bastar Kanker;  Block : Narharpur; GP : KURALTHEMALI,,GP_UPS,1,0
2210,10.128.95.62,,UNREACHABLE,DISABLED,GP_ROUTER,1049,2024-10-04 14:36:23,,,,CISCO,GPRouterProfile,,,,,DOWN,2024-10-04 14:36:23,,Cluster : C; District : Uttar Bastar Kanker;  Block : Narharpur; GP : SHAMTARA,,GP_ROUTER,1,0
2211,10.128.96.38,,UNREACHABLE,DISABLED,GP_ROUTER,1050,2024-10-04 14:36:27,,,,CISCO,GPRouterProfile,,,,,DOWN,2024-10-07 16:56:10,,Cluster : C; District : Uttar Bastar Kanker;  Block : Pakhanjur; GP : KALYANPUR,,GP_ROUTER,1,0
2212,10.128.96.71,,UNREACHABLE,DISABLED,GP_ROUTER,1051,2024-10-04 14:36:31,,,,CISCO,GPRouterProfile,,,,,DOWN,2024-10-04 14:36:31,,Cluster : C; District : Uttar Bastar Kanker;  Block : Pakhanjur; GP : SHYAM NAGAR,,GP_ROUTER,1,0
2213,10.131.94.58,,UNREACHABLE,DISABLED,GP_UPS,1049,2024-10-04 14:36:42,,,,UNILINE,UPSProfile,,,,,DOWN,2024-10-04 14:36:42,,Cluster : C; District : Uttar Bastar Kanker;  Block : Narharpur; GP : SHAMTARA,,GP_UPS,1,0
2214,10.131.95.106,,UNREACHABLE,DISABLED,GP_UPS,1051,2024-10-04 14:37:08,,,,UNILINE,UPSProfile,,,,,DOWN,2024-10-04 14:37:08,,Cluster : C; District : Uttar Bastar Kanker;  Block : Pakhanjur; GP : SHYAM NAGAR,,GP_UPS,1,0
2215,10.131.94.230,,UNREACHABLE,DISABLED,GP_UPS,1050,2024-10-04 14:37:29,,,,UNILINE,UPSProfile,,,,,DOWN,2024-10-04 14:37:29,,Cluster : C; District : Uttar Bastar Kanker;  Block : Pakhanjur; GP : KALYANPUR,,GP_UPS,1,0
2216,10.128.95.12,,UNREACHABLE,DISABLED,GP_ROUTER,1052,2024-10-04 14:38:19,,,,CISCO,GPRouterProfile,,,,,DOWN,2024-10-07 16:56:10,,Cluster : C; District : Uttar Bastar Kanker;  Block : Narharpur; GP : BHANSULI,,GP_ROUTER,1,0
2217,10.131.93.114,,UNREACHABLE,DISABLED,GP_UPS,1052,2024-10-04 14:38:49,,,,UNILINE,UPSProfile,,,,,DOWN,2024-10-04 14:38:49,,Cluster : C; District : Uttar Bastar Kanker;  Block : Narharpur; GP : BHANSULI,,GP_UPS,1,0
2218,10.128.96.4,,UNREACHABLE,DISABLED,GP_ROUTER,1053,2024-10-04 14:42:29,,,,CISCO,GPRouterProfile,,,,,DOWN,2024-10-04 14:42:29,,Cluster : C; District : Uttar Bastar Kanker;  Block : Pakhanjur; GP : ASEBEDA,,GP_ROUTER,1,0
2219,10.128.95.6,,UNREACHABLE,DISABLED,GP_ROUTER,1054,2024-10-04 14:43:12,,,,CISCO,GPRouterProfile,,,,,DOWN,2024-10-04 14:43:12,,Cluster : C; District : Uttar Bastar Kanker;  Block : Narharpur; GP : BAGDONGRI,,GP_ROUTER,1,0
2220,10.131.93.90,,UNREACHABLE,DISABLED,GP_UPS,1054,2024-10-04 14:43:40,,,,UNILINE,UPSProfile,,,,,DOWN,2024-10-04 14:43:40,,Cluster : C; District : Uttar Bastar Kanker;  Block : Narharpur; GP : BAGDONGRI,,GP_UPS,1,0
2221,10.131.94.94,,UNREACHABLE,DISABLED,GP_UPS,1053,2024-10-04 14:44:11,,,,UNILINE,UPSProfile,,,,,DOWN,2024-10-04 14:44:11,,Cluster : C; District : Uttar Bastar Kanker;  Block : Pakhanjur; GP : ASEBEDA,,GP_UPS,1,0
2222,10.128.96.26,,UNREACHABLE,DISABLED,GP_ROUTER,1055,2024-10-04 14:44:24,,,,CISCO,GPRouterProfile,,,,,DOWN,2024-10-04 14:44:24,,Cluster : C; District : Uttar Bastar Kanker;  Block : Pakhanjur; GP : GONDAHOOR,,GP_ROUTER,1,0
2223,10.131.94.182,,UNREACHABLE,DISABLED,GP_UPS,1055,2024-10-04 14:45:13,,,,UNILINE,UPSProfile,,,,,DOWN,2024-10-04 14:45:13,,Cluster : C; District : Uttar Bastar Kanker;  Block : Pakhanjur; GP : GONDAHOOR,,GP_UPS,1,0
2224,10.128.96.34,,UNREACHABLE,DISABLED,GP_ROUTER,1056,2024-10-04 14:51:04,,,,CISCO,GPRouterProfile,,,,,DOWN,2024-10-07 16:56:10,,Cluster : C; District : Uttar Bastar Kanker;  Block : Pakhanjur; GP : JAIPUR,,GP_ROUTER,1,0
2225,10.131.94.214,,UNREACHABLE,DISABLED,GP_UPS,1056,2024-10-04 14:51:42,,,,UNILINE,UPSProfile,,,,,DOWN,2024-10-04 14:51:42,,Cluster : C; District : Uttar Bastar Kanker;  Block : Pakhanjur; GP : JAIPUR,,GP_UPS,1,0
2226,10.128.95.25,,UNREACHABLE,DISABLED,GP_ROUTER,1057,2024-10-04 14:51:57,,,,CISCO,GPRouterProfile,,,,,DOWN,2024-10-04 14:51:57,,Cluster : C; District : Uttar Bastar Kanker;  Block : Narharpur; GP : DEWDONGAR,,GP_ROUTER,1,0
2227,10.128.0.86,,UNREACHABLE,DISABLED,BLOCK_ROUTER,901,2024-10-04 14:52:10,,,,CISCO,BLRouterProfile,,,,,DOWN,2024-10-04 14:52:10,,Cluster : C; District : Uttar Bastar Kanker;  Block : Narharpur; GP : null,,BLOCK_ROUTER,1,0
2228,10.131.93.166,,UNREACHABLE,DISABLED,GP_UPS,1057,2024-10-04 14:52:23,,,,UNILINE,UPSProfile,,,,,DOWN,2024-10-04 14:52:23,,Cluster : C; District : Uttar Bastar Kanker;  Block : Narharpur; GP : DEWDONGAR,,GP_UPS,1,0
2229,10.131.1.86,,UNREACHABLE,DISABLED,BLOCK_UPS,901,2024-10-04 14:52:40,,,,UNILINE,UPSProfile,,,,,DOWN,2024-10-07 16:56:10,,Cluster : C; District : Uttar Bastar Kanker;  Block : Narharpur; GP : null,,BLOCK_UPS,1,0
2230,10.128.95.33,,UNREACHABLE,DISABLED,GP_ROUTER,1058,2024-10-04 14:55:47,,,,CISCO,GPRouterProfile,,,,,DOWN,2024-10-04 14:55:47,,Cluster : C; District : Uttar Bastar Kanker;  Block : Narharpur; GP : DUMARPANI,,GP_ROUTER,1,0
2231,10.131.93.198,,UNREACHABLE,DISABLED,GP_UPS,1058,2024-10-04 14:56:10,,,,UNILINE,UPSProfile,,,,,DOWN,2024-10-04 14:56:10,,Cluster : C; District : Uttar Bastar Kanker;  Block : Narharpur; GP : DUMARPANI,,GP_UPS,1,0
2232,10.128.95.24,,UNREACHABLE,DISABLED,GP_ROUTER,1059,2024-10-04 14:56:15,,,,CISCO,GPRouterProfile,,,,,DOWN,2024-10-04 14:56:15,,Cluster : C; District : Uttar Bastar Kanker;  Block : Narharpur; GP : DEWARIBALAJEE,,GP_ROUTER,1,0
2233,10.131.93.162,,UNREACHABLE,DISABLED,GP_UPS,1059,2024-10-04 14:56:34,,,,UNILINE,UPSProfile,,,,,DOWN,2024-10-04 14:56:34,,Cluster : C; District : Uttar Bastar Kanker;  Block : Narharpur; GP : DEWARIBALAJEE,,GP_UPS,1,0
2234,10.128.96.12,,UNREACHABLE,DISABLED,GP_ROUTER,1060,2024-10-04 14:57:29,,,,CISCO,GPRouterProfile,,,,,DOWN,2024-10-07 16:56:10,,Cluster : C; District : Uttar Bastar Kanker;  Block : Pakhanjur; GP : BELGAL,,GP_ROUTER,1,0
2235,10.131.94.126,,UNREACHABLE,DISABLED,GP_UPS,1060,2024-10-04 14:58:43,,,,UNILINE,UPSProfile,,,,,DOWN,2024-10-04 14:58:43,,Cluster : C; District : Uttar Bastar Kanker;  Block : Pakhanjur; GP : BELGAL,,GP_UPS,1,0
2236,10.128.95.28,,UNREACHABLE,DISABLED,GP_ROUTER,1061,2024-10-04 14:59:39,,,,CISCO,GPRouterProfile,,,,,DOWN,2024-10-04 14:59:39,,Cluster : C; District : Uttar Bastar Kanker;  Block : Narharpur; GP : DHANORA,,GP_ROUTER,1,0
2237,10.128.95.66,,UNREACHABLE,DISABLED,GP_ROUTER,1062,2024-10-04 14:59:46,,,,CISCO,GPRouterProfile,,,,,DOWN,2024-10-04 14:59:46,,Cluster : C; District : Uttar Bastar Kanker;  Block : Narharpur; GP : THANABODI,,GP_ROUTER,1,0
2238,10.131.93.178,,UNREACHABLE,DISABLED,GP_UPS,1061,2024-10-04 15:00:07,,,,UNILINE,UPSProfile,,,,,DOWN,2024-10-04 15:00:07,,Cluster : C; District : Uttar Bastar Kanker;  Block : Narharpur; GP : DHANORA,,GP_UPS,1,0
2239,10.131.94.74,,UNREACHABLE,DISABLED,GP_UPS,1062,2024-10-04 15:00:33,,,,UNILINE,UPSProfile,,,,,DOWN,2024-10-04 15:00:33,,Cluster : C; District : Uttar Bastar Kanker;  Block : Narharpur; GP : THANABODI,,GP_UPS,1,0
2240,10.128.96.22,,UNREACHABLE,DISABLED,GP_ROUTER,1063,2024-10-04 15:02:22,,,,CISCO,GPRouterProfile,,,,,DOWN,2024-10-04 15:02:22,,Cluster : C; District : Uttar Bastar Kanker;  Block : Pakhanjur; GP : DHORKATTA,,GP_ROUTER,1,0
2241,10.131.94.166,,UNREACHABLE,DISABLED,GP_UPS,1063,2024-10-04 15:03:39,,,,UNILINE,UPSProfile,,,,,DOWN,2024-10-04 15:03:39,,Cluster : C; District : Uttar Bastar Kanker;  Block : Pakhanjur; GP : DHORKATTA,,GP_UPS,1,0
2242,10.128.95.9,,UNREACHABLE,DISABLED,GP_ROUTER,1064,2024-10-04 15:05:07,,,,CISCO,GPRouterProfile,,,,,DOWN,2024-10-04 15:05:07,,Cluster : C; District : Uttar Bastar Kanker;  Block : Narharpur; GP : BASANWAHI,,GP_ROUTER,1,0
2243,10.128.96.56,,UNREACHABLE,DISABLED,GP_ROUTER,1065,2024-10-04 15:05:17,,,,CISCO,GPRouterProfile,,,,,DOWN,2024-10-04 15:05:17,,Cluster : C; District : Uttar Bastar Kanker;  Block : Pakhanjur; GP : NAGALDAND,,GP_ROUTER,1,0
2244,10.131.93.102,,UNREACHABLE,DISABLED,GP_UPS,1064,2024-10-04 15:05:36,,,,UNILINE,UPSProfile,,,,,DOWN,2024-10-04 15:05:36,,Cluster : C; District : Uttar Bastar Kanker;  Block : Narharpur; GP : BASANWAHI,,GP_UPS,1,0
2245,10.131.95.46,,UNREACHABLE,DISABLED,GP_UPS,1065,2024-10-04 15:06:22,,,,UNILINE,UPSProfile,,,,,DOWN,2024-10-04 15:06:22,,Cluster : C; District : Uttar Bastar Kanker;  Block : Pakhanjur; GP : NAGALDAND,,GP_UPS,1,0
2246,10.128.96.28,,UNREACHABLE,DISABLED,GP_ROUTER,1066,2024-10-04 15:11:11,,,,CISCO,GPRouterProfile,,,,,DOWN,2024-10-04 15:11:11,,Cluster : C; District : Uttar Bastar Kanker;  Block : Pakhanjur; GP : HANKER,,GP_ROUTER,1,0
2247,10.128.96.31,,UNREACHABLE,DISABLED,GP_ROUTER,1067,2024-10-04 15:11:56,,,,CISCO,GPRouterProfile,,,,,DOWN,2024-10-04 15:11:56,,Cluster : C; District : Uttar Bastar Kanker;  Block : Pakhanjur; GP : INDRAPRASTH,,GP_ROUTER,1,0
2248,10.131.94.190,,UNREACHABLE,DISABLED,GP_UPS,1066,2024-10-04 15:12:28,,,,UNILINE,UPSProfile,,,,,DOWN,2024-10-04 15:12:28,,Cluster : C; District : Uttar Bastar Kanker;  Block : Pakhanjur; GP : HANKER,,GP_UPS,1,0
2249,10.131.94.202,,UNREACHABLE,DISABLED,GP_UPS,1067,2024-10-04 15:12:42,,,,UNILINE,UPSProfile,,,,,DOWN,2024-10-04 15:12:42,,Cluster : C; District : Uttar Bastar Kanker;  Block : Pakhanjur; GP : INDRAPRASTH,,GP_UPS,1,0
2250,10.128.95.49,,UNREACHABLE,DISABLED,GP_ROUTER,1068,2024-10-04 15:13:36,,,,CISCO,GPRouterProfile,,,,,DOWN,2024-10-04 15:13:36,,Cluster : C; District : Uttar Bastar Kanker;  Block : Narharpur; GP : MARAMPANI,,GP_ROUTER,1,0
2251,10.131.94.6,,UNREACHABLE,DISABLED,GP_UPS,1068,2024-10-04 15:14:01,,,,UNILINE,UPSProfile,,,,,DOWN,2024-10-04 15:14:01,,Cluster : C; District : Uttar Bastar Kanker;  Block : Narharpur; GP : MARAMPANI,,GP_UPS,1,0
2252,10.128.95.22,,UNREACHABLE,DISABLED,GP_ROUTER,1069,2024-10-04 15:14:03,,,,CISCO,GPRouterProfile,,,,,DOWN,2024-10-04 15:14:03,,Cluster : C; District : Uttar Bastar Kanker;  Block : Narharpur; GP : DAWARKHAR,,GP_ROUTER,1,0
2253,10.131.93.154,,UNREACHABLE,DISABLED,GP_UPS,1069,2024-10-04 15:14:29,,,,UNILINE,UPSProfile,,,,,DOWN,2024-10-04 15:14:29,,Cluster : C; District : Uttar Bastar Kanker;  Block : Narharpur; GP : DAWARKHAR,,GP_UPS,1,0
2254,10.128.95.55,,UNREACHABLE,DISABLED,GP_ROUTER,1070,2024-10-04 15:18:23,,,,CISCO,GPRouterProfile,,,,,DOWN,2024-10-07 16:56:10,,Cluster : C; District : Uttar Bastar Kanker;  Block : Narharpur; GP : MUSURAPUTTA,,GP_ROUTER,1,0
2255,10.131.94.30,,UNREACHABLE,DISABLED,GP_UPS,1070,2024-10-04 15:18:50,,,,UNILINE,UPSProfile,,,,,DOWN,2024-10-04 15:18:50,,Cluster : C; District : Uttar Bastar Kanker;  Block : Narharpur; GP : MUSURAPUTTA,,GP_UPS,1,0
2256,10.128.96.5,,UNREACHABLE,DISABLED,GP_ROUTER,1071,2024-10-04 15:18:57,,,,CISCO,GPRouterProfile,,,,,DOWN,2024-10-04 15:18:57,,Cluster : C; District : Uttar Bastar Kanker;  Block : Pakhanjur; GP : BADE KAPSI,,GP_ROUTER,1,0
2257,10.128.96.64,,UNREACHABLE,DISABLED,GP_ROUTER,1072,2024-10-04 15:19:36,,,,CISCO,GPRouterProfile,,,,,DOWN,2024-10-04 15:19:36,,Cluster : C; District : Uttar Bastar Kanker;  Block : Pakhanjur; GP : PREM NAGAR,,GP_ROUTER,1,0
2258,10.128.95.15,,UNREACHABLE,DISABLED,GP_ROUTER,1073,2024-10-04 15:19:39,,,,CISCO,GPRouterProfile,,,,,DOWN,2024-10-04 15:19:39,,Cluster : C; District : Uttar Bastar Kanker;  Block : Narharpur; GP : BIRANPUR,,GP_ROUTER,1,0
2259,10.131.94.98,,UNREACHABLE,DISABLED,GP_UPS,1071,2024-10-04 15:19:49,,,,UNILINE,UPSProfile,,,,,DOWN,2024-10-04 15:19:49,,Cluster : C; District : Uttar Bastar Kanker;  Block : Pakhanjur; GP : BADE KAPSI,,GP_UPS,1,0
2260,10.131.93.126,,UNREACHABLE,DISABLED,GP_UPS,1073,2024-10-04 15:20:08,,,,UNILINE,UPSProfile,,,,,DOWN,2024-10-04 15:20:08,,Cluster : C; District : Uttar Bastar Kanker;  Block : Narharpur; GP : BIRANPUR,,GP_UPS,1,0
2261,10.131.95.78,,UNREACHABLE,DISABLED,GP_UPS,1072,2024-10-04 15:20:18,,,,UNILINE,UPSProfile,,,,,DOWN,2024-10-04 15:20:18,,Cluster : C; District : Uttar Bastar Kanker;  Block : Pakhanjur; GP : PREM NAGAR,,GP_UPS,1,0
2262,10.128.95.4,,UNREACHABLE,DISABLED,GP_ROUTER,1074,2024-10-04 15:20:47,,,,CISCO,GPRouterProfile,,,,,DOWN,2024-10-04 15:20:47,,Cluster : C; District : Uttar Bastar Kanker;  Block : Narharpur; GP : BABUSALHETOLA,,GP_ROUTER,1,0
2263,10.131.93.82,,UNREACHABLE,DISABLED,GP_UPS,1074,2024-10-04 15:21:10,,,,UNILINE,UPSProfile,,,,,DOWN,2024-10-04 15:21:10,,Cluster : C; District : Uttar Bastar Kanker;  Block : Narharpur; GP : BABUSALHETOLA,,GP_UPS,1,0
2264,10.128.95.14,,UNREACHABLE,DISABLED,GP_ROUTER,1075,2024-10-04 15:22:02,,,,CISCO,GPRouterProfile,,,,,DOWN,2024-10-07 16:56:10,,Cluster : C; District : Uttar Bastar Kanker;  Block : Narharpur; GP : BIHAWAPARA,,GP_ROUTER,1,0
2265,10.131.93.122,,UNREACHABLE,DISABLED,GP_UPS,1075,2024-10-04 15:22:27,,,,UNILINE,UPSProfile,,,,,DOWN,2024-10-04 15:22:27,,Cluster : C; District : Uttar Bastar Kanker;  Block : Narharpur; GP : BIHAWAPARA,,GP_UPS,1,0
2266,10.128.95.17,,UNREACHABLE,DISABLED,GP_ROUTER,1076,2024-10-04 15:24:18,,,,CISCO,GPRouterProfile,,,,,DOWN,2024-10-04 15:24:18,,Cluster : C; District : Uttar Bastar Kanker;  Block : Narharpur; GP : CHANAR,,GP_ROUTER,1,0
2267,10.131.93.134,,UNREACHABLE,DISABLED,GP_UPS,1076,2024-10-04 15:24:50,,,,UNILINE,UPSProfile,,,,,DOWN,2024-10-04 15:24:50,,Cluster : C; District : Uttar Bastar Kanker;  Block : Narharpur; GP : CHANAR,,GP_UPS,1,0
2268,10.128.95.32,,UNREACHABLE,DISABLED,GP_ROUTER,1077,2024-10-04 15:25:37,,,,CISCO,GPRouterProfile,,,,,DOWN,2024-10-04 15:25:37,,Cluster : C; District : Uttar Bastar Kanker;  Block : Narharpur; GP : DUDHAWA,,GP_ROUTER,1,0
2269,10.131.93.194,,UNREACHABLE,DISABLED,GP_UPS,1077,2024-10-04 15:26:04,,,,UNILINE,UPSProfile,,,,,DOWN,2024-10-04 15:26:04,,Cluster : C; District : Uttar Bastar Kanker;  Block : Narharpur; GP : DUDHAWA,,GP_UPS,1,0
2270,10.128.96.30,,UNREACHABLE,DISABLED,GP_ROUTER,1078,2024-10-04 15:27:00,,,,CISCO,GPRouterProfile,,,,,DOWN,2024-10-07 16:56:10,,Cluster : C; District : Uttar Bastar Kanker;  Block : Pakhanjur; GP : HARIHARPUR,,GP_ROUTER,1,0
2271,10.128.96.81,,UNREACHABLE,DISABLED,GP_ROUTER,1079,2024-10-04 15:27:28,,,,CISCO,GPRouterProfile,,,,,DOWN,2024-10-04 15:27:28,,Cluster : C; District : Uttar Bastar Kanker;  Block : Pakhanjur; GP : BAPU NAGAR,,GP_ROUTER,1,0
2272,10.128.95.16,,UNREACHABLE,DISABLED,GP_ROUTER,1080,2024-10-04 15:28:05,,,,CISCO,GPRouterProfile,,,,,DOWN,2024-10-04 15:28:05,,Cluster : C; District : Uttar Bastar Kanker;  Block : Narharpur; GP : BUDELI,,GP_ROUTER,1,0
2273,10.131.101.174,,UNREACHABLE,DISABLED,GP_UPS,1079,2024-10-04 15:28:13,,,,UNILINE,UPSProfile,,,,,DOWN,2024-10-04 15:28:13,,Cluster : C; District : Uttar Bastar Kanker;  Block : Pakhanjur; GP : BAPU NAGAR,,GP_UPS,1,0
2274,10.131.94.198,,UNREACHABLE,DISABLED,GP_UPS,1078,2024-10-04 15:28:17,,,,UNILINE,UPSProfile,,,,,DOWN,2024-10-04 15:28:17,,Cluster : C; District : Uttar Bastar Kanker;  Block : Pakhanjur; GP : HARIHARPUR,,GP_UPS,1,0
2275,10.131.93.130,,UNREACHABLE,DISABLED,GP_UPS,1080,2024-10-04 15:29:54,,,,UNILINE,UPSProfile,,,,,DOWN,2024-10-04 15:29:54,,Cluster : C; District : Uttar Bastar Kanker;  Block : Narharpur; GP : BUDELI,,GP_UPS,1,0
2276,10.128.95.34,,UNREACHABLE,DISABLED,GP_ROUTER,1081,2024-10-04 15:34:57,,,,CISCO,GPRouterProfile,,,,,DOWN,2024-10-04 15:34:57,,Cluster : C; District : Uttar Bastar Kanker;  Block : Narharpur; GP : GHOTIYAWAHI,,GP_ROUTER,1,0
2277,10.128.96.24,,UNREACHABLE,DISABLED,GP_ROUTER,1082,2024-10-04 15:35:27,,,,CISCO,GPRouterProfile,,,,,DOWN,2024-10-04 15:35:27,,Cluster : C; District : Uttar Bastar Kanker;  Block : Pakhanjur; GP : DWARIKA PURI,,GP_ROUTER,1,0
2278,10.131.93.202,,UNREACHABLE,DISABLED,GP_UPS,1081,2024-10-04 15:35:51,,,,UNILINE,UPSProfile,,,,,DOWN,2024-10-04 15:35:51,,Cluster : C; District : Uttar Bastar Kanker;  Block : Narharpur; GP : GHOTIYAWAHI,,GP_UPS,1,0
2279,10.131.94.174,,UNREACHABLE,DISABLED,GP_UPS,1082,2024-10-04 15:36:06,,,,UNILINE,UPSProfile,,,,,DOWN,2024-10-04 15:36:06,,Cluster : C; District : Uttar Bastar Kanker;  Block : Pakhanjur; GP : DWARIKA PURI,,GP_UPS,1,0
2280,10.128.96.25,,UNREACHABLE,DISABLED,GP_ROUTER,1083,2024-10-04 15:36:43,,,,CISCO,GPRouterProfile,,,,,DOWN,2024-10-04 15:36:43,,Cluster : C; District : Uttar Bastar Kanker;  Block : Pakhanjur; GP : GHODAGAO,,GP_ROUTER,1,0
2281,10.128.95.48,,UNREACHABLE,DISABLED,GP_ROUTER,1084,2024-10-04 15:37:29,,,,CISCO,GPRouterProfile,,,,,DOWN,2024-10-04 15:37:29,,Cluster : C; District : Uttar Bastar Kanker;  Block : Narharpur; GP : MANIKPUR,,GP_ROUTER,1,0
2282,10.131.94.178,,UNREACHABLE,DISABLED,GP_UPS,1083,2024-10-04 15:37:42,,,,UNILINE,UPSProfile,,,,,DOWN,2024-10-04 15:37:42,,Cluster : C; District : Uttar Bastar Kanker;  Block : Pakhanjur; GP : GHODAGAO,,GP_UPS,1,0
2283,10.128.95.36,,UNREACHABLE,DISABLED,GP_ROUTER,1085,2024-10-04 15:38:11,,,,CISCO,GPRouterProfile,,,,,DOWN,2024-10-04 15:38:11,,Cluster : C; District : Uttar Bastar Kanker;  Block : Narharpur; GP : JUNWANI,,GP_ROUTER,1,0
2284,10.131.94.2,,UNREACHABLE,DISABLED,GP_UPS,1084,2024-10-04 15:38:17,,,,UNILINE,UPSProfile,,,,,DOWN,2024-10-04 15:38:17,,Cluster : C; District : Uttar Bastar Kanker;  Block : Narharpur; GP : MANIKPUR,,GP_UPS,1,0
2285,10.131.93.210,,UNREACHABLE,DISABLED,GP_UPS,1085,2024-10-04 15:38:38,,,,UNILINE,UPSProfile,,,,,DOWN,2024-10-04 15:38:38,,Cluster : C; District : Uttar Bastar Kanker;  Block : Narharpur; GP : JUNWANI,,GP_UPS,1,0
2286,10.128.95.26,,UNREACHABLE,DISABLED,GP_ROUTER,1086,2024-10-04 15:40:30,,,,CISCO,GPRouterProfile,,,,,DOWN,2024-10-04 15:40:30,,Cluster : C; District : Uttar Bastar Kanker;  Block : Narharpur; GP : DEWGOAN,,GP_ROUTER,1,0
2287,10.131.93.170,,UNREACHABLE,DISABLED,GP_UPS,1086,2024-10-04 15:41:00,,,,UNILINE,UPSProfile,,,,,DOWN,2024-10-04 15:41:00,,Cluster : C; District : Uttar Bastar Kanker;  Block : Narharpur; GP : DEWGOAN,,GP_UPS,1,0
2288,10.128.95.54,,UNREACHABLE,DISABLED,GP_ROUTER,1087,2024-10-04 15:41:09,,,,CISCO,GPRouterProfile,,,,,DOWN,2024-10-04 15:41:09,,Cluster : C; District : Uttar Bastar Kanker;  Block : Narharpur; GP : MUDAPAR,,GP_ROUTER,1,0
2289,10.131.94.26,,UNREACHABLE,DISABLED,GP_UPS,1087,2024-10-04 15:41:40,,,,UNILINE,UPSProfile,,,,,DOWN,2024-10-04 15:41:40,,Cluster : C; District : Uttar Bastar Kanker;  Block : Narharpur; GP : MUDAPAR,,GP_UPS,1,0
2290,10.128.96.36,,UNREACHABLE,DISABLED,GP_ROUTER,1088,2024-10-04 15:44:28,,,,CISCO,GPRouterProfile,,,,,DOWN,2024-10-04 15:44:28,,Cluster : C; District : Uttar Bastar Kanker;  Block : Pakhanjur; GP : JAYSHREE NAGAR,,GP_ROUTER,1,0
2291,10.128.95.38,,UNREACHABLE,DISABLED,GP_ROUTER,1089,2024-10-04 15:44:53,,,,CISCO,GPRouterProfile,,,,,DOWN,2024-10-04 15:44:53,,Cluster : C; District : Uttar Bastar Kanker;  Block : Narharpur; GP : KARAP,,GP_ROUTER,1,0
